volatility,spread,trend_strength,volume,proximity,time_horizon,p_normal,p_stressed,p_degraded,assumption_type,breached,phase,close_reason
0.0,0.010000000000005116,2.2368639645426857e-13,80.97286,0.8291,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,horizon_expired
2.6973108478830706e-05,0.010000000000005116,0.03834586466147899,766.4922000000001,0.8291,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,assumption_breach
0.0,0.009999999999990905,2.2368639645426857e-13,40.747679999999995,0.8291,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,horizon_expired
2.6992671930095746e-05,0.010000000000005116,0.0751879699253017,15.473020000000002,0.8291,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,horizon_expired
2.6982886658268925e-05,0.010000000000005116,0.056390977443751086,311.9613,0.8291,30,0.99,0.0,0.01,causal_edge|trade_intensity|price_return|3,0,trained,horizon_expired
0.0,0.010000000000005116,2.2561301274983428e-13,557.2770000000002,0.8291,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,horizon_expired
2.6963337383253e-05,0.009999999999990905,0.02706766917275817,1234.9344800000001,0.8291,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,horizon_expired
2.695682725177325e-05,0.010000000000005116,0.06315789473701876,158.11988,0.8291,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,1,trained,horizon_expired
2.6986147627126732e-05,0.010000000000005116,0.07218045112782553,223.83794,0.8225,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
3.9214702684056654e-05,0.009999999999990905,0.011278195488620144,417.69766,0.8225,30,0.96,0.0,0.04,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.6995935264603602e-05,0.010000000000005116,0.0721804511281482,88.80504,0.8225,30,0.99,0.0,0.01,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.547778348142855e-13,679.4117200000001,0.8225,30,0.93,0.06,0.01,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.6999199388256455e-05,0.009999999999990905,0.07443609022525481,783.1775,0.8225,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.6989409384336234e-05,0.009999999999990905,0.05639097744317905,403.7738,0.8225,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.6979626477564477e-05,0.009999999999990905,0.07443609022525191,700.278,0.8225,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.2368639645426857e-13,75.90806,0.8225,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.4184763715624115e-13,400.88338000000005,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.4184763715624115e-13,182.65287999999998,0.8253,30,0.99,0.0,0.01,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.6976367084220074e-05,0.010000000000005116,0.07518796992467199,86.2744,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.382973025977409e-13,274.43343999999996,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.382973025977409e-13,612.2661,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
3.916736194298762e-05,0.010000000000005116,0.04135338345884758,676.5559399999999,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,5.549523515193063e-14,49.34400000000001,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.6963337383253e-05,0.009999999999990905,0.0744360902258187,284.74143999999995,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2381547284118215e-13,618.565,1.0,30,1.0,0.0,0.0,trend_persistence,0,trained,horizon_expired
0.0,0.010000000000005116,1.2381547284118215e-13,618.565,0.0,30,1.0,0.0,0.0,volatility_control,0,trained,horizon_expired
0.0,0.010000000000005116,1.2381547284118215e-13,618.565,0.166667,30,1.0,0.0,0.0,spread_constraint,0,trained,horizon_expired
0.0,0.010000000000005116,1.4591959272824933e-14,479.80387999999994,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.2013606189576835e-13,524.321,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.7587867961395335e-13,304.16244000000006,0.8253,30,0.0,0.0,1.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.6947067946763546e-05,0.010000000000005116,0.07218045112750075,582.4429000000001,0.8253,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
3.919101801746104e-05,0.010000000000005116,0.030075187969764775,5.859,0.844,30,0.53,0.35,0.12,causal_edge|bollinger_width|price_return|1,0,trained,horizon_expired
2.696008192472557e-05,0.010000000000005116,0.048120300752130536,58.690639999999995,0.754,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
2.6950320262990564e-05,0.010000000000005116,0.06315789473666669,471.61694000000006,0.754,30,0.96,0.0,0.04,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
3.916263415481362e-05,0.009999999999990905,0.0037593984961540746,239.59346000000005,0.754,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
3.9181552159452536e-05,0.010000000000005116,0.033834586466423795,1515.9238799999998,0.754,30,0.01,0.0,0.99,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
2.6976367084220074e-05,0.010000000000005116,0.06842105263165364,191.42449999999997,0.754,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.8328224676358504e-13,313.639,0.754,30,0.01,0.0,0.99,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.2368639645426857e-13,1079.6857,0.754,30,0.96,0.0,0.04,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.2368639645426857e-13,1240.3564599999997,0.754,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
2.6982886658268925e-05,0.010000000000005116,0.04812030075173554,37.845459999999996,0.754,30,0.96,0.0,0.04,causal_edge|btc_return|price_return|1,0,trained,horizon_expired
2.696985066000807e-05,0.009999999999990905,0.03834586466194522,157.48032,0.8092,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,0,trained,horizon_expired
0.0,0.010000000000005116,1.4591959272824933e-14,665.68252,0.8092,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,0,trained,horizon_expired
0.0,0.009999999999990905,1.4118722704108946e-13,685.6090600000002,0.8092,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,0,trained,horizon_expired
0.0,0.010000000000005116,2.1803068955894233e-13,1493.5920000000003,0.8092,30,0.01,0.0,0.99,causal_edge|volume|price_return|4,0,trained,assumption_breach
0.0,0.010000000000005116,1.3685234037606663e-13,5004.168,0.8092,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,0,trained,assumption_breach
4.7645154874660285e-05,0.010000000000005116,0.030827067668919055,2.61098,0.8092,30,1.0,0.0,0.0,causal_edge|volume|price_return|4,1,trained,horizon_expired
0.0,0.010000000000005116,2.2592902184108279e-13,265.54774,0.7727,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,assumption_breach
0.0,0.009999999999990905,2.583281693727858e-13,1300.26416,0.7727,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
0.0,0.010000000000005116,2.583281693727858e-13,506.6901599999999,0.7727,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
3.929068636487025e-05,0.010000000000005116,0.012030075187871272,1403.53312,0.7727,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,assumption_breach
0.0,0.010000000000005116,3.842637898465446e-14,467.84564,0.7727,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
0.0,0.010000000000005116,3.751115996219615e-13,100.84599999999999,0.7727,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,assumption_breach
2.7061368059370376e-05,0.009999999999990905,0.038345864661701125,22.717799999999997,0.7727,30,0.99,0.0,0.01,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
2.7067928788748866e-05,0.010000000000005116,0.06315789473670685,109.55663999999997,0.8007,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
2.7061368059370376e-05,0.009999999999990905,0.07518796992479652,90.69196,0.8007,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
2.70580888872242e-05,0.010000000000005116,0.014285714285596341,1032.70404,0.8007,30,0.01,0.01,0.98,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
4.7749126844022976e-05,0.009999999999990905,0.002255639098001689,992.9458999999998,0.8007,30,0.01,0.0,0.99,causal_edge|bollinger_width|price_return|3,0,trained,horizon_expired
2.7087630077406167e-05,0.009999999999990905,0.0721804511275157,891.19464,0.6218,30,0.01,0.0,0.99,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,4.1167998883604443e-13,59.971,0.6218,30,0.35,0.53,0.12,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
4.776649963910886e-05,0.009999999999990905,0.04360902255619815,129.37118,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.24778780988965e-13,256.06428,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.709091641413214e-05,0.010000000000005116,0.07518796992480199,339.18634,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2381547284118215e-13,378.25422,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.9362188979036426e-05,0.010000000000005116,0.012030075188149119,129.74469999999997,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,9.916429348301404e-14,372.4387999999999,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7097491480405e-05,0.009999999999990905,0.05639097744366831,491.74835999999993,0.6218,30,0.99,0.0,0.01,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.937174232884658e-05,0.009999999999990905,0.04135338345851568,659.3344400000001,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,9.771933126133977e-14,211.12224000000006,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7113943117563147e-05,0.010000000000005116,0.07443609022560681,427.92172000000005,0.6218,30,0.98,0.02,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.732553418498661e-14,1055.3238999999999,0.6218,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1113118299327555e-13,54.431,0.6218,30,0.0,0.0,1.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,9.627436903966548e-14,1166.74032,0.6218,30,0.01,0.0,0.99,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7100780210348532e-05,0.010000000000005116,0.03834586466152553,178.44375999999997,0.6422,30,0.0,0.0,1.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7097491480405e-05,0.009999999999990905,0.05639097744341328,342.53906,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1113118299327555e-13,694.1121599999999,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7113943117563147e-05,0.010000000000005116,0.06315789473688029,533.00048,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2881076962135667e-13,502.895,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,assumption_breach
0.0,0.010000000000005116,2.1708978792123293e-13,1628.4820000000002,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,2.7475902193498364e-13,332.48244,0.6422,30,0.57,0.33,0.1,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.8503504141343318e-13,382.12021999999996,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.2013606189576835e-13,524.321,1.0,30,1.0,0.0,0.0,trend_persistence,0,trained,horizon_expired
0.0,0.010000000000005116,2.2013606189576835e-13,524.321,0.0,30,1.0,0.0,0.0,volatility_control,0,trained,horizon_expired
0.0,0.010000000000005116,2.2013606189576835e-13,524.321,0.166667,30,1.0,0.0,0.0,spread_constraint,0,trained,horizon_expired
0.0,0.010000000000005116,9.627436903966548e-14,515.795,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
5.571385687653685e-05,0.010000000000005116,0.027067669172745744,548.1153199999999,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7110651191969108e-05,0.010000000000005116,0.0270676691727406,8.888599999999999,0.6422,30,0.99,0.0,0.01,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.939564600345597e-05,0.010000000000005116,0.047368421052428784,188.22403999999997,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.939564600345597e-05,0.010000000000005116,0.0037593984964509803,340.27374,0.6422,30,0.0,0.0,1.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2881076962135667e-13,348.8342400000001,0.6422,30,0.89,0.07,0.04,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1016787484549268e-13,469.17556,0.6422,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1016787484549268e-13,96.6783,0.6422,30,0.54,0.39,0.07,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.712052936712529e-05,0.010000000000005116,0.048120300752179684,340.95779999999996,0.6447,30,0.18,0.82,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1113118299327555e-13,846.19984,0.6447,30,0.3,0.63,0.07,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7097491480405e-05,0.009999999999990905,0.06315789473667281,6.204,0.6447,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.935741404247544e-05,0.009999999999990905,0.02631578947377451,127.60284,0.6447,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.24778780988965e-13,227.89357999999996,0.6447,30,0.06,0.04,0.9,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2429712691507356e-13,474.52844,0.8146,30,0.27,0.64,0.09,causal_edge|bollinger_width|price_return|4,0,trained,assumption_breach
0.0,0.010000000000005116,2.1016787484549268e-13,553.78456,0.6447,30,0.99,0.0,0.01,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.9414789851049975e-05,0.009999999999990905,0.02706766917292395,504.7374,0.6447,30,0.99,0.01,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7117235842218555e-05,0.009999999999990905,0.04812030075157798,796.2143999999998,0.6447,30,0.04,0.03,0.93,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7150207130361903e-05,0.010000000000005116,0.027067669172783894,2628.0749000000005,0.8146,30,0.98,0.02,0.0,causal_edge|bollinger_width|price_return|4,0,trained,horizon_expired
0.0,0.010000000000005116,1.0464124433708e-13,407.39704000000006,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7123823691886715e-05,0.010000000000005116,0.05639097744367427,7.642919999999999,0.6172,30,0.01,0.0,0.99,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.2881076962135667e-13,147.59162,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,2.1016787484549268e-13,4.87774,0.8387,30,1.0,0.0,0.0,causal_edge|bollinger_width|price_return|4,0,trained,horizon_expired
4.78303081879983e-05,0.009999999999990905,0.03233082706794782,559.9186,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7113943117563147e-05,0.010000000000005116,0.05639097744324879,586.1877,0.6172,30,0.46,0.47,0.07,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.7107360066031427e-05,0.009999999999990905,0.048120300751633725,191.78439999999998,0.6172,30,0.99,0.0,0.01,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1113118299327555e-13,1698.71684,0.8242,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|3,0,trained,horizon_expired
2.7097491480405e-05,0.009999999999990905,0.06842105263138654,16.249000000000002,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.1402110743662408e-13,243.12692000000004,0.6172,30,0.97,0.03,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,2.0709919436088385e-13,569.9490000000001,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
3.93335567263979e-05,0.009999999999990905,0.0248120300754076,870.1508799999999,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
2.707121034637783e-05,0.009999999999990905,0.07518796992490945,368.03790000000004,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.340996689827063e-13,106.47044,0.6172,30,1.0,0.0,0.0,causal_edge|trade_intensity|price_return|1,1,trained,horizon_expired
0.0,0.010000000000005116,1.2766870543231355e-13,950.1234400000001,0.7738,30,0.99,0.0,0.01,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.7944724910763034e-14,19.725640000000002,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,3.842637898465446e-14,40.660239999999995,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
2.7041704940024347e-05,0.010000000000005116,0.06315789473676019,326.64899999999994,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,9.061866214433924e-14,1989.8563200000003,0.7738,30,0.99,0.0,0.01,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.0547547609794927e-13,22.1463,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
2.702207037487559e-05,0.010000000000005116,0.0383458646619431,115.5197,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
2.7015531854207026e-05,0.009999999999990905,0.04812030075161617,323.16232,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.729390755162581e-13,54.21361999999999,0.7738,30,0.94,0.06,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.1382487928083307e-13,739.0290200000001,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.729390755162581e-13,170.3696,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.729390755162581e-13,210.0464,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
3.92526577528308e-05,0.009999999999990905,1.1033960563087373e-13,424.58119999999997,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
5.5511640953242735e-05,0.009999999999990905,0.03157894736805861,492.5292,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,2.0547547609794927e-13,24.609,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,3.751115996219615e-13,101.91724000000002,0.7738,30,1.0,0.0,0.0,causal_edge|order_book_imbalance|price_return|1,1,trained,horizon_expired
0.0,0.009999999999990905,5.51923371192995e-14,142.2096,0.8373,30,1.0,0.0,0.0,causal_edge|session_sin|price_return|4,0,trained,horizon_expired
3.925740730308445e-05,0.010000000000005116,0.0421052631576729,103.80248000000002,0.8373,30,1.0,0.0,0.0,causal_edge|session_sin|price_return|4,0,trained,horizon_expired
0.0,0.010000000000005116,1.729390755162581e-13,151.01654,0.8373,30,0.99,0.0,0.01,causal_edge|session_sin|price_return|4,0,trained,horizon_expired
3.921944305314478e-05,0.010000000000005116,0.006015037594186147,1570.1891199999995,0.8373,30,0.94,0.06,0.0,causal_edge|session_sin|price_return|4,0,trained,assumption_breach
0.0,0.010000000000005116,2.7587867961395335e-13,377.5405,0.8373,30,1.0,0.0,0.0,causal_edge|session_sin|price_return|4,0,trained,assumption_breach
2.6973108478830706e-05,0.010000000000005116,0.07218045112798938,1277.6831,0.8373,30,0.99,0.0,0.01,causal_edge|session_sin|price_return|4,0,trained,horizon_expired
2.6979626477564477e-05,0.009999999999990905,0.06842105263166769,222.94276,0.8373,30,1.0,0.0,0.0,causal_edge|session_sin|price_return|4,0,trained,horizon_expired
2.6992671930095746e-05,0.010000000000005116,0.07443609022579067,407.94466000000006,0.7825,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.6992671930095746e-05,0.010000000000005116,0.048120300752054666,39.695859999999996,0.7825,30,0.94,0.06,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.7005730004385442e-05,0.009999999999990905,0.06315789473665946,128.8104,0.7825,30,0.45,0.48,0.07,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.7015531854207026e-05,0.009999999999990905,0.05639097744357986,149.38436,0.7825,30,0.26,0.69,0.05,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
3.9247909351771725e-05,0.010000000000005116,0.04736842105239526,568.31282,0.7825,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.701226378046598e-05,0.010000000000005116,0.06842105263148432,123.10369999999999,0.7825,30,0.15,0.83,0.02,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.1526984150250737e-13,200.974,0.7825,30,0.04,0.03,0.93,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
0.0,0.010000000000005116,1.1526984150250737e-13,15.187999999999999,0.7825,30,0.94,0.06,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.700899649745656e-05,0.010000000000005116,0.014285714285609005,364.7897200000001,0.7825,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.704498014185293e-05,0.009999999999990905,0.07443609022568799,314.44159999999994,0.7825,30,0.99,0.0,0.01,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.704498014185293e-05,0.009999999999990905,0.07518796992475317,339.37958,0.7825,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.7035156915305163e-05,0.009999999999990905,0.027067669172749144,12.527000000000001,0.8188,30,1.0,0.0,0.0,causal_edge|btc_return|price_return|2,0,trained,horizon_expired
0.0,0.009999999999990905,2.0258555165460074e-13,221.07400000000004,0.7763,30,0.03,0.03,0.94,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2074679235657332e-13,258.83168,0.7763,30,0.01,0.0,0.99,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
3.939086294645795e-05,0.010000000000005116,0.008270676691816123,2.549,1.0,30,1.0,0.0,0.0,trend_persistence,0,trained,horizon_expired
3.939086294645795e-05,0.010000000000005116,0.008270676691816123,2.549,0.000563,30,1.0,0.0,0.0,volatility_control,0,trained,horizon_expired
3.939086294645795e-05,0.010000000000005116,0.008270676691816123,2.549,0.166667,30,1.0,0.0,0.0,spread_constraint,0,trained,horizon_expired
2.705481050977619e-05,0.010000000000005116,0.038345864661528596,234.79578,0.7763,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.7054810509776193e-05,0.010000000000005116,0.027067669172889608,264.22132,0.7763,30,0.93,0.0,0.07,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.7087630077406167e-05,0.009999999999990905,0.07443609022557718,107.57,0.7763,30,0.06,0.04,0.9,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.709420354813454e-05,0.010000000000005116,0.07218045112800099,608.5598999999999,0.8188,30,0.26,0.74,0.0,causal_edge|btc_return|price_return|2,0,trained,horizon_expired
4.7801283181601966e-05,0.010000000000005116,0.0654135338345867,287.983,0.7668,30,0.99,0.01,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2526043506285643e-13,1.0,0.7668,30,0.01,0.0,0.99,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2526043506285643e-13,85.64310000000002,0.7668,30,0.47,0.46,0.07,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.7084344537956613e-05,0.010000000000005116,0.038345864661651546,259.69933999999995,0.7668,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2526043506285643e-13,163.88938000000002,0.7668,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
0.0,0.009999999999990905,1.2381547284118215e-13,41.17099999999999,0.7668,30,1.0,0.0,0.0,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
4.778388508042089e-05,0.010000000000005116,0.016541353383719325,130.18747999999997,0.7668,30,0.04,0.03,0.93,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
3.9352640264330234e-05,0.010000000000005116,0.011278195488433332,180.17714,0.7668,30,0.26,0.69,0.05,causal_edge|eth_return|price_return|1,0,trained,horizon_expired
2.7087630077406167e-05,0.009999999999990905,0.06315789473695298,347.99376000000007,0.8202,30,0.48,0.48,0.04,causal_edge|btc_return|price_return|2,0,trained,horizon_expired
